Name,Frequency
HAFİFE,507
CANPAŞA,506
HAVAHAN,506
NİHARİ,506
SÖYLEMEZ,505
BELKİSE,504
HAZNİ,503
MECİDE,503
YENİGÜL,503
GÜLÇÜN,502
MÜNÜSE,502
PULLU,502
MÜNTEHA,501
SULHİYE,501
ÇINAR,501
KAYMAK,500
KARAKAŞ,499
AŞİRE,498
GÖKNUR,495
HASGÜL,495
ÜMMÜYE,495
ŞEMAM,495
MAHİŞEKER,494
ŞAFİYE,494
GÜLSEMİN,492
ZERİN,492
ÜMÜS,491
EMMUN,490
HANGÜL,490
KANİME,488
SEVLİ,488
NAZO,487
SELVİHAN,487
NADİLE,485
FATI,484
FERHA,484
SUPHAN,484
ÖLÜ,484
MÜKRİME,482
SÜVEYLA,481
İDİ,480
VEDİA,479
NAFİLE,477
ZADE,477
ŞİRVAN,477
ARZİYE,476
ENBİYE,476
SEÇKİN,475
TEZCAN,473
REZZAN,472
ROJDA,472
UMMAHANİ,472
BELGİZAR,471
BESİRE,471
KUMRİYE,471
SEYDE,471
NİĞAR,469
NECİME,468
NEHİR,466
NÜKET,466
SERİYE,466
NEZAFET,465
HAVİZE,461
MİRAN,461
İSMİNUR,460
KARAKIZ,459
MERYEMANA,459
HANSİ,458
ASIYA,457
LEMİYE,457
SUSAM,457
SABİHE,456
FERYAZ,455
GÜLDAN,455
GÜLÇEHRE,455
NAZI,455
SİVİ,455
SABAH,454
NİLGÜL,452
SİTİ,452
ZELİFE,452
MUNİRE,451
HACIKIZ,450
SEVİN,450
SONNUR,450
FASLA,449
KEJİ,449
HASİ,448
KADİRYE,448
ŞEMSİNUR,447
ZAKİNE,446
FEYRUZE,444
HÜRMET,444
ASLİYE,443
KELİME,443
RUHAN,443
SEFURE,443
ŞAHİNUR,443
AYŞANA,442
BARİKA,442
HALİYE,442
KAYA,442
NERMİYE,442
HAFİSE,439
MİSRİ,439
ELVİDA,438
HUMA,438
SAMİME,437
HASKIZ,435
ZEYNO,435
VEZİRE,434
GÜLSİMA,433
HULKİYE,433
KÜPRA,433
KADUN,432
MERZUKA,432
HAYRUNNİSA,431
MEHPARE,431
KÜBAR,430
LATİFA,430
HACIKADIN,428
RAFET,428
ŞAHİNE,427
ERDEM,426
GONCAGÜL,425
MAİLE,425
MESURE,425
RABİYA,425
SEDRİYE,425
BELKİS,424
FİRYAZ,424
HEVA,424
ÖZAY,423
GÖKŞEN,422
SALLİ,422
ŞAHVER,422
HASİYE,421
SABIR,421
BESNE,420
BESTİ,420
GÜLBEDEN,420
NAZENDE,420
RUMEYSA,420
ZENURE,420
GÜLYETER,419
ŞENER,419
NÜLİFER,418
BESRAİ,417
KEZİK,417
SURETHAN,417
ZİNE,417
CENAN,416
MEŞKÜRE,416
HAZAR,415
RÜMEYSA,415
SELMAN,415
FERİYE,414
MERYEMA,414
ZÜMRİYE,414
BELKİZA,413
GÜLTAN,413
REBİA,413
CEZMİNUR,412
MENŞUR,412
ÜLFİYE,412
EMET,410
LÜTFÜYE,410
NİYMET,410
BEGÜM,408
MESUDİYE,408
REVZETE,408
FERZİYE,407
GÜLDALI,407
MUTİA,407
REVŞİ,407
SÜSENBER,407
GÜLENAZ,406
TÜKEZBAN,406
VERDEK,406
ENGİN,405
SELEN,405
SEYCAN,405
ÖZGEN,405
GÜLSEL,404
ZENNUP,404
FERMUDE,403
NASRA,403
MİRARİ,402
GÜLFİRAZ,401
BEHİRE,399
HASHATUN,399
AHU,397
ERSİN,397
NAFİYA,397
GÜLFİZAR,396
GÜNSELİ,396
SEYHAT,396
SİMİZAR,396
FEDEN,395
KEMİLE,395
NEJMİYE,395
PETEK,395
RAZ,395
AYŞE SIDIKA,394
DİVAN,394
SEYRO,394
EDANUR,393
HANO,393
GÜLDALİ,392
NAZEN,392
MELİSA,391
TURSUN,391
MAHPERİ,389
SEFİNE,389
İHSANE,389
DELLE,388
HARBİNAZ,388
HÜRÜYE,388
KİMET,388
SADE,388
TEVFİKA,388
CEMANUR,387
GÜLİNAZ,387
SİDRET,387
ŞENİZ,387
GÜLNİHAL,386
SİMGE,386
AĞGÜL,385
RAGİBE,385
MİRAY,384
FERFURİ,383
HEZAR,383
LALİZAR,383
NESİFE,383
ŞAHİME,383
LALİ,382
LEYLAN,382
ARAP,381
FERHUNDE,381
MİNTEHA,381
NEVZAT,381
YASİME,381
BALAHANIM,380
DÖNER,380
MURŞİDE,380
İMMEHAN,380
GÜLÜŞ,379
HÜSNÜGÜL,379
KIZHANIM,379
MÜNADİYE,379
NAZENGÜL,379
GÜLSADE,377
HAFİ,377
MEVHİBE,376
VATFA,376
ÇİLER,376
ESMAHAN,374
MAKUL,374
AHSEN,373
FATİMİ,373
GÜSSÜM,373
HACİ,373
SERİNGÜL,373
SÜMER,373
HEDİ,372
MELİS,372
NEŞİDE,372
DURRİ,371
HERDEMCAN,371
RÜYA,371
TUNA,371
SEVİ,369
BOSTAN,368
ZİHNİYE,368
ŞERİBAN,368
MENİFE,367
MEYMO,367
PORSOR,367
TUNAY,367
MÜTEBER,366
REDİFE,366
ADLA,365
PAYAM,365
ZÜMBÜL,365
ADULE,364
SEDANUR,364
YAZI,364
ŞENOL,364
ENDAM,363
MAMURE,363
MELEKE,363
RECEBİYE,363
NEMİDE,362
YURDA,362
ZEFURE,362
ŞEMSA,362
ALYA,361
KİTAN,361
ALMAS,360
FERUZAN,360
GÜLİZ,360
MERYAM,360
ÜVEYŞ,360
BERİN,359
GÜLENBER,359
SEDİKA,359
ŞEKİRNAZ,359
RAMİYE,358
SARIGÜL,358
ASİFE,357
PARLAK,357
SALATIN,357
HAVİSE,356
MÜYESER,355
PAMBUK,355
REVŞAN,355
AYNİZELİHA,354
GAYE,354
SEÇGÜL,354
İNCİLAY,354
KONCA,353
SEVE,353
FEVKİYE,352
SERHAT,352
ZERGE,352
AŞKIN,351
NİLİFER,351
ZELAL,351
GÜRSÜN,350
NUSRET,350
SELBİNAZ,350
BEDİRYE,349
GÜLSEVER,349
KASİDE,349
CEMALİYE,348
MUMİNE,348
ZEMZEME,348
İRAZ,347
BİLMEZ,346
NAKŞİYE,346
GÜLBEN,345
GÜLZAR,345
HATİ,345
MUAZEZ,345
TAMAŞA,345
UFUK,345
LAMİYE,344
SAKİBE,344
TAVUS,344
YAŞA,344
MAYNUR,342
GÜLFEN,341
HACCA,341
SOSİ,341
TALİHE,341
AYNIZELİHA,340
AYŞİN,340
SAFİRE,340
ZİLFİNAZ,340
BENGÜL,339
EMBİYE,339
ANBER,338
AYNA,338
DEVRAN,338
ELFİDA,338
GÜLNAR,337
NAZLIHAN,337
NURKADIN,337
HAZARE,336
MEHRİYE,336
RENGİN,336
SÜRME,336
ZELFİ,336
GÜLDEM,335
HADİSE,335
HUBRİ,335
MERZİYE,335
TAYBE,335
YÜSRA,335
ELANUR,334
HATİCE DUDU,334
NURGÜN,334
ZİŞAN,334
NEBİBE,333
GÜSSÜN,332
HANI,332
ŞARİBAN,332
BEYBUN,331
GÜLYAZ,331
HASKAR,331
HAVLE,331
HAŞİME,331
MÜHBET,331
ZEHRE,331
ŞAVER,331
CİVAN,330
DEVRİM,330
MÜSLİMAT,330
NİL,329
İJLAL,329
AFİYET,328
SEVGİCAN,328
AYDA,327
HULFA,327
NARHANIM,327
GÜLFİNAZ,326
BANİ,325
HAFSİ,325
HİKMİYE,325
MAZLUME,325
EMO,324
MECBURİYE,324
VERDE,324
ŞEREF,324
BERFİN,323
BİRTEN,323
DÖNAY,323
HACCE,323
HURİSER,323
NASİHAT,323
GÜLSİYE,322
PERİZAT,322
RABİHA,322
SÜRMİ,322
FERİCE,321
FİRUZE,321
SERFİRAZ,321
ŞİŞE,321
ADİKE,320
AYNI,320
GÜLENDAN,320
MEYRİ,320
NAZE,320
RENDİ,320
ŞAHGÜL,320
FAMİLE,318
GÜLİN,318
MUHUBET,318
TUNCAY,318
EDAVİYE,317
ELEY,317
NASİYE,317
TURNA,317
ZİYADE,317
BENDİ,316
CANSEVER,316
HANZADE,316
MENFİYE,316
AYDANUR,315
GÖZİ,315
KEZİ,315
MİNEVVER,315
TUNTUL,315
AFRA,314
SITTI,314
UĞUR,314
HANE,313
ZERBAP,313
BİLOR,312
HAMSA,312
HAVAGÜL,312
MAFİYE,312
MAVİLİ,312
MAVİŞE,312
FATMA BETÜL,311
GÜNDÜZ,311
MEMNÜNE,311
MUHABET,311
PERİZE,311
FETİHA,310
MERSİYE,310
NADİRİYE,310
SAFURA,310
SEVDE,310
ATİKA,309
SEVNUR,309
AYŞELİ,308
FERZİ,308
HAFURE,308
HANİME,308
SALHA,308
TENZİRE,308
GÜLDENİZ,307
GÜLVEREN,307
MİRYEM,307
RİME,307
SAFİGÜL,307
VEDİHA,307
SUSİN,306
BALKIZ,305
DESTEGÜL,305
KUTİ,305
RATİBE,305
MİNEŞ,303
NESİHAT,303
SÜNKAR,303
SOHBET,302
SUHEYLA,302
ZARİYE,302
ZİRİ,302
AKİSE,301
BİLLOR,301
DİLER,301
HUNAF,301
KİŞMİŞ,301
MÜCAHİDE,301
ZÜLALE,301
NİSA,300
ŞEHRİSTAN,300
ŞÜKÜFE,300
HESİBE,299
DURDUNAZ,298
KİMYA,298
MİNEVER,298
NURTAÇ,298
ŞEHRİBANİ,298
CEMAL,297
SEBİYE,297
SEVGİL,296
FAİKE,295
KİBARE,295
MÜZEHHER,295
RINDI,295
ANZİLHA,294
AZZET,294
GÖKBEN,293
BAHTİYE,292
DİCLE,292
MEHLİKA,292
TEFİDE,292
SELİHA,291
AŞEY,290
CAFİYE,290
MEVLİYE,290
MUZAFFERE,290
RAHMA,290
HAMŞİ,289
AFİYE,288
HÖRMET,288
SENİHE,288
ÜRFET,288
ŞAHZENE,288
ATLAS,287
GÖKÇEK,287
HADRE,287
MESTURE,287
MUKİME,287
SİTTİYE,287
AFİDE,286
MEFTUNE,286
YEMEN,286
ARABİ,285
HAYRÜNNİSA,285
HECİ,285
MERİŞ,285
NAZENTE,285
EMİŞEN,284
SAMİRE,284
TARFA,284
ZÜNBÜL,284
ZİYNETİ,284
ŞAHİN,284
HACIHANIM,283
DERDİ,282
EDEVİYE,282
FATIMANA,282
GÜLÜM,281
HASSİ,281
KİYAFET,281
MELEKŞAH,281
MENEFŞE,281
NENİ,281
SEMİA,281
LİBAS,280
NEZEHAT,280
AYTAÇ,279
FİRAZ,279
HAKİYE,279
RUKUYE,279
SAMRA,279
SEZA,279
EZEL,278
MARİFE,278
BEDİYE,277
ESMERAY,277
GÜLAÇTI,277
NEVREZ,277
NİRGÜL,277
SEMA NUR,277
VİJDAN,277
HEMİDE,276
KIZBES,276
SEFERİYE,276
AYYÜŞ,275
FİNCİ,275
HİYAL,275
SARAYİ,275
SEHURE,275
FİGAN,274
GEZAL,274
GÖLİ,274
MAŞİDE,274
NARİ,274
BİLGEHAN,273
FİRDEVİS,273
HEDİBE,273
NAZEY,273
TUTYA,273
HATIN,272
ZENNUR,272
ŞÜHEDA,272
SİNE,271
AYŞEFATMA,270
LEYMUN,270
BAYRAM,269
GAZALE,269
MERHABA,269
NEVRES,269
ANİ,268
GÜLÇİMEN,268
MEYSE,268
PUPUŞ,268
CECİ,267
MARYAM,267
PERUZA,267
RABİŞ,267
AYŞO,266
HAZNİYE,266
HOHİ,266
NACİDE,266
TUTU,266
ÇİSELİ,266
ASUDE,265
KANİA,265
TİJEN,265
VALİDE,265
BİRNUR,264
DİLDAR,264
NEFİKA,264
RAİLE,264
YAŞAGÜL,264
BENGÜ,263
GÜLLÜŞAN,263
MÜHÜBE,263
RAHME,263
SEVCİHAN,263
BERATİYE,262
ZÜLFÜNAZ,262
AYNIMAH,261
DELALİ,261
GEJİ,261
HEDO,261
AJDA,260
DURHANIM,260
KULİ,260
İFTAR,260
ŞİRİNİ,260
BİNNAS,259
GÜLNAZİK,259
MEDİYE,259
ANTİKE,258
BAYRAMİYE,258
SÜLEYHA,258
İMMAHAN,258
MÜRSEL,257
NURŞAN,257
EDALET,256
ZÜRİYE,256
HACULA,255
GÜNEY,254
SADAKAT,254
TOMRİS,254
ŞAMAMA,254
BAİSE,253
BİRDANE,253
FATTUMA,253
ZEBEY,253
BELKİZ,252
NAZGÜL,252
ŞEREFNUR,252
HANIMİ,251
HEZAL,251
SÜREYA,251
VECİHA,251
YADİĞAR,251
DERVİŞE,250
HAVVA NUR,250
MÜŞFİKA,250
NURTAN,250
TEYYİBE,250
ÜMÜGÜLSÜM,250
FEHİMA,249
GÜLYAŞAR,249
HANİF,249
HORE,249
KAZI,249
NÜRİYE,249
RAYİFE,249
SUHBET,249
FAZİYE,248
NEVRESTE,248
DİLAY,247
FERFUR,247
MÜHÜBBET,247
SARYA,247
SEZİN,247
TÜTİYE,247
ŞEHEM,247
ALEYNA,246
BERAT,246
GÜLLÜHAN,246
HAMSİ,246
HAVUŞ,246
MEDİHE,246
MERVA,246
MERVE NUR,246
MUHDİYE,246
NEHİRE,246
NÜKHET,246
SİDİKA,246
BALLİ,245
HANPERİ,245
MAHMURİYE,245
GÜNAYDIN,244
SEMRAN,244
TEVRİZ,244
URKUŞ,244
VEZİRİ,244
YAZE,244
ŞAHNUR,244
EVREN,243
BERRA,242
BİLLUR,242
DURİ,242
GARİPŞAH,242
VEYSİYE,242
İFET,242
İMAHAN,242
GÜLSERİN,241
MEBRUKE,241
NEBİHAT,241
NEVCİHAN,241
NİŞAN,241
ZELİHE,241
ŞİRİNŞAH,241
HANIMCIK,240
HAVANE,240
KUBAR,240
SOSİN,240
ÜMMÜHANI,240
FATİM,239
HAVİ,239
HEVVA,239
PİROZE,239
ZÜRBİYE,239
İSMİYE,239
BADEM,238
HEMAİL,238
SABHA,238
SÖNMEZ,238
ZİBA,238
ŞİLAN,238
CANSER,237
EMLİK,237
FİRKAT,237
HAMAYİL,237
KIZYETER,237
PÜRÜZE,237
ZUBEYDE,237
ŞAHANDER,237
BEGİHAN,236
MENCE,236
ÇİLİ,236
AYBEN,235
FERYA,235
TASİA,235
ZÜLFE,235
ÇİYDEM,235
FARİKA,234
NESLEHAN,234
ZEMZEMA,234
İSTEK,234
ŞEKURE,234
AYNİ ZELİHA,233
BAHTİŞEN,233
ECEM,233
HAYIRLI,233
HİDAYE,233
KAHLE,233
MAHİZAR,233
NEZETE,233
SELFİRAZ,233
SERNAZ,233
SITKİYE,233
İFTADİYE,233
BİNGÜZEL,232
ZİYAMET,232
DİLŞAT,231
GÜLPER,231
HURİHAN,231
HİNDİYE,231
MEHRİNAZ,231
MEYREMA,231
TÜRKAY,231
ZÜRİYET,231
FAYİME,230
HANZEY,230
MECİDİYE,230
TENNUR,230
CUMAZİYE,229
MAHFUZE,229
MÜKERREME,229
RAMİSE,229
SILA,229
VETHAN,229
BEZİ,228
GÜNEL,228
HAMİRE,228
SADİKA,228
DİLFİRAZ,227
NAYLE,227
NAYİLE,227
SAİLE,227
ÜMRİYE,227
DİLŞAN,226
FERDİYE,226
HAMRİ,226
MEKKE,226
NERİME,226
AŞURE,225
BASRİYE,225
CANGÜL,225
GÖGERCİN,225
NESİHA,225
ZALE,225
BEDRİ,224
DERDİYE,224
DURANA,224
GÜLÜSÜM,224
HADİME,224
MESERRET,224
SAYME,224
ADELET,223
EMİRZADE,223
FERİK,223
PERÜZE,223
ZALİHA,223
ÜMMÜS,223
AFİRE,222
ATİFET,222
CAZİBE,222
CEMAYNUR,222
SİMA,222
ŞEHZADE,222
AMBER,221
JÜLİDE,221
NEHİDE,221
RUHANE,221
SUBHAN,221
SÜZEN,221
TUTİYE,221
HAZARİ,220
LİMON,220
NÜRSEL,220
SAHRA,220
SUREYYA,220
TARİFE,220
GÜLÜŞEN,219
KABİRE,219
MEFHARET,219
PULLİ,219
RAĞİBE,219
TÜRKEN,219
ZİVER,219
GEVRİYE,218
HAKİBAR,218
TAVUZ,218
ELMAZ,217
ESMAPERİ,217
KİBRİYA,217
LEMA,217
MEHRİCAN,217
MERİH,217
RUHSAT,217
ZEYNE,217
BELKİZAR,216
EFRUZ,216
GÜLADİYE,216
SARI,216
HÜRREM,215
KATİFE,215
MÜJGEN,215
NASİHA,215
NURİBAN,215
PAŞA,215
SAPHA,215
SURET,215
ÜVEYİŞ,215
ASMİN,214
GEYİK,214
HACI KADIN,214
HÖSNE,214
MENŞÜRE,214
NURDOĞAN,214
SÜSEN,214
ŞERİ,214
EMİNE ŞERİFE,213
GÜLSEM,213
HACI HANIM,213
HATİCA,213
MERDANE,213
CUMHURİYET,212
ENDER,212
FİDASE,212
MEYRAM,212
RIZKİYE,212
SURA,212
VEZİHA,212
ŞAİZE,212
GÜLHANİM,211
MEYMUNE,211
NEFİDE,211
SÜDİYE,211
YAKUT,211
YAZEY,211
ZELİH,211
FİRDOS,210
HATAYİ,210
HAZBİYE,210
NADİR,210
NESRA,210
ZERDİ,210
ADELİ,209
AZMİYE,209
HEZNİ,209
KERZİ,209
SAMİHA,209
SAİRE,209
SUTİ,209
SÜEDA,209
ŞAHİSTE,209
ANNA,208
AYDIN,208
FERİŞTE,208
GEVRE,208
GÜLSİME,208
HACO,208
PORİ,208
REFİKE,208
SEBİHAT,208
VETFA,208
CEVALE,207
DURSUNA,207
HÜZNA,207
MAVER,207
NARİME,207
AYPER,206
DELİLA,206
GÜLFERİ,206
KAYSER,206
KINALI,206
MİNNET,206
BESİLE,205
FADİMA,205
MUZEYYEN,205
NİKAR,205
PİROZ,205
ŞEMİ,205
ANİK,204
DURDU FATMA,204
FİKRİNAZ,204
HANIMKIZ,204
HİCAZİYE,204
KOÇER,204
METİYE,204
SAHİDE,204
SELMİN,204
ZALHA,204
ŞAMİLE,204
ŞEKHA,204
AŞO,203
FİDAYE,203
GÜLFÜZ,203
HARİYE,203
MEHBUP,203
NUREN,203
ÜMMEHANİ,203
ŞAMİYE,203
HANIME,202
VENHAR,202
ŞENAL,202
ESMANPERİ,201
KÜBRA NUR,201
MUKADDİS,201
MİNA,201
GULİ,200
LALA,200
MERESE,200
NÜRTEN,200
ŞENGÜN,200
BURÇAK,199
CAZİ,199
DİĞDEM,199
GAZİ,199
PİROZHAN,199
YUMMA,199
ZEBO,199
BİLNAZ,198
DURSADE,198
FİYET,198
GÜLBARİ,198
MUNEVVER,198
NEVİDE,198
AMİNA,197
AYNULHAYAT,197
BAHTIŞEN,197
EDALI,197
HAMAMİ,197
MATRA,197
MÜNÜFE,197
SEVGİYE,197
ZENNUBE,197
AYŞE SIDDIKA,196
CURİYE,196
ERENGÜL,196
FAİDE,196
GÜRCİYE,196
MERYEME,196
REVASİYE,196
SARİYA,196
SELFET,196
UMMİHAN,196
YUSRA,196
ĞAZALİ,196
İMİ,196
ESMİHAN,195
HATUNİ,195
HURİYET,195
NURÇİN,195
ŞAZİMENT,195
ELİFHAN,194
EMİRAYŞE,194
FERİZAN,194
HAFSAT,194
LEFİKA,194
MELAHA,194
MEYMENET,194
NARİNGÜL,194
NURŞAH,194
RUVEYDA,194
SEHERGÜL,194
SEMİHE,194
SITTİ,194
SÜRETHAN,194
ŞAİLE,194
AYNİYE,193
HATÇE,193
IŞILAY,193
MELİHAN,193
OKŞAN,193
PORTAKAL,193
RAVİYE,193
RİVAYET,193
SIDDİKA,193
SUBHİYE,193
LALEZAR,192
MAHŞEKER,192
RABİE,192
SÜSLÜ,192
EMRE,191
EŞREF,191
FERASET,191
HANUME,191
MEDİ,191
MEYMENE,191
NİSFİCİHAN,191
SENNUR,191
ŞEHREBAN,191
ŞENCAN,191
FAHİRE,190
GÖÇER,190
MÜŞİDE,190
NİMETİ,190
RASİYE,190
SATUT,190
ÖZDEM,190
AFİTAP,189
GÜLÜNDAN,189
GÜVEN,189
MUHİBBET,189
İRFANİYE,189
FATMA DUDU,188
FİRUZAN,188
GÜLİŞE,188
HEDİSE,188
LEMYE,188
SATIYE,188
SEDA NUR,188
TUDU,188
AZBİYE,187
BENEFŞE,187
DİLBAR,187
GÜRBET,187
MİNCİYE,187
HAMSİYE,186
MARAL,186
MEYLİ,186
TÜBA,186
ŞAHİYE,186
BESE,185
DİBE,185
FERAHDİBA,185
HAVA DUDU,185
MÜBEYYEN,185
NEVİL,185
ZELA,185
İNCE,185
ŞAHRİBAN,185
FERAHİ,184
FERAYİ,184
FERSİ,184
GÜLEBE,184
HÜSNÜCEMAL,184
MEVLUDİYE,184
NEVZİYE,184
RACİYE,184
REZİYE,184
ROJBİN,184
SULTANI,184
ESİYE,183
SAFA,183
ŞAHENDER,183
ŞERİFNAZ,183
ASRİYE,182
DİLİF,182
FAHİME,182
GÜLÜFER,182
HATİYE,182
HİKMETE,182
HİZNİ,182
PUNPUL,182
ZEZO,182
İDA,182
İTİBAR,182
ŞAHESTE,182
HOŞNAZ,181
HİNAR,181
MAHBUB,181
RÜKÜŞ,181
SEVER,181
İSMETE,181
AYŞE KADIN,180
EHLİNAZ,180
HUSNA,180
NAZEGÜL,180
NURSEFA,180
NİSAN,180
REBİŞ,180
SEYDİ,180
DURSUNHATUN,179
HAMİSE,179
HELİN,179
MÜSEBBİYE,179
NARGÜZEL,179
RİFA,179
SANEM,179
VASVİYE,179
FAKİYE,178
GÜLAYDIN,178
HAFEY,178
HATİKE,178
KERZİK,178
LEMİA,178
MEVLİDİYE,178
RİHANİ,178
SAYALI,178
TUTİ,178
İSMÜHAN,178
ADLİYE,177
BACİ,177
DÜRRİYE,177
MELİKA,177
SADEF,177
ALTEY,176
CEDİDE,176
DİLFURUZ,176
EMİNE HANIM,176
ERGÜN,176
KARİ,176
NASİFE,176
NUREY,176
NURI,176
RAHİMA,176
REBİHA,176
SADİKE,176
SONER,176
ŞEVKET,176
GEHVER,175
HARSİ,175
KEMALİ,175
NACAR,175
ÜMÜT,175
BEHİCAN,174
GOZİ,174
GÜLGÜLE,174
HATUŞ,174
MEŞKURE,174
NEŞEGÜL,174
SEFANUR,174
ŞAHSİYE,174
FAKİDE,173
GÜLLÜNAZ,173
HACİR,173
HEDLA,173
NEVRA,173
SEMİHAT,173
SERPİN,173
SUADE,173
AYNEY,172
CEZAYİR,172
DERMAN,172
DURKIZ,172
DURSEN,172
EMİNE AYŞE,172
GÜLDURSUN,172
GÜLKADIN,172
GÜLSEMA,172
SAHRİYE,172
SEBEHAT,172
SERDA,172
ÖZGÜN,172
AYİNZELİHA,171
BİLGİYE,171
EVŞEN,171
GÜLÜNAZ,171
GÜLŞİŞE,171
HAVLA,171
HINAR,171
KITAN,171
KİNİ,171
NARINÇ,171
NEŞMİYE,171
NURSEVEN,171
SAYİDE,171
UVEYŞ,171
ZEMİRE,171
BÜŞRA NUR,170
KEVSİRE,170
MUKADES,170
SADELİ,170
BEDİLE,169
BESTE,169
DURRİYE,169
FEYİME,169
GÜLAN,169
GÜLCE,169
GÜLSEVİN,169
MÖHTEBER,169
MÜNÜBE,169
NURAYET,169
DÜRRİ,168
FATMA ŞERİFE,168
FATMET,168
GÜLFATMA,168
HAVVAANA,168
HURMA,168
NAZLICAN,168
SEKNA,168
ZENNÜRE,168
ZEYNET,168
ŞAREY,168
ŞAYAN,168
CANİ,167
FATMA SEVİM,167
GÜLBANİ,167
HAFİDE,167
HAVVANUR,167
HAYRET,167
KARDELEN,167
KONCAGÜL,167
REŞADİYE,167
ZEHİYE,167
ZEYNUR,167
ÜMMÜŞEN,167
ĞURBET,167
BOZİ,166
DELALE,166
ELİF NUR,166
GÜLSUM,166
HACEY,166
PEYAM,166
REHİMA,166
TURUNÇ,166
İLAYDA,166
AYINZELİHA,165
AYNZELİHA,165
BEYAN,165
FİLİK,165
GÜLPINAR,165
GÜVERÇİN,165
MARZİYA,165
MELİYE,165
NARIN,165
SAFET,165
SUVEYLA,165
SİDDİKA,165
YURDAN,165
İFTADE,165
EDA NUR,164
FERMAN,164
GÜLVER,164
HATİYCE,164
NAİFE,164
SEMRE,164
TENZİL,164
YURDAKUL,164
ANZELİHA,163
BADE,163
BENDE,163
BEŞBİNE,163
BİNAZ,163
EMANET,163
EMİR HATİCE,163
EREN,163
ESRA NUR,163
EYŞE,163
GÖKMEN,163
HAMMA,163
PUŞİ,163
UMMANİ,163
ŞEVKİNAZ,163
AMŞİ,162
ELMA,162
EMİNE GÜL,162
HATAİ,162
KEZİBE,162
MENEŞ,162
MÜLAYİM,162
MÜSEMMA,162
NOFE,162
SÜMERYA,162
EMSİLE,161
GÜLBİYAZ,161
HACERA,161
MAFİRE,161
MEYRO,161
AYNE,160
BANİYE,160
HAFSET,160
HATİCE NUR,160
HÜKMİYE,160
HİLVA,160
MEFKÜRE,160
NAFYA,160
NAFİSE,160
NAZENİN,160
RINDE,160
TERFA,160
AYİŞE FATMA,159
AYŞANİ,159
BELKİYE,159
FATMİ,159
FERYAT,159
FİRİNCE,159
HATEME,159
PANBUK,159
SEBEHE,159
ZEDEF,159
ZERUK,159
ÜLFER,159
ŞUHEDA,159
MÜSLİMET,158
NEZİHET,158
UMMEHAN,158
DURGÜL,157
GÜLHADİYE,157
HACIHAN,157
PERDANE,157
SAYİBE,157
SEHRA,157
SELİMA,157
SORGÜL,157
TULAY,157
ÇİLE,157
GANİYE,156
GÜLŞADE,156
HACAR,156
HUBRİYE,156
NÜRGÜL,156
RUSKAT,156
SAYMA,156
SENAY,156
SENGÜL,156
SEVEN,156
SEVİME,156
ZAHİR,156
BENAN,155
CAVREŞ,155
ELENA,155
FARHA,155
HAPPA,155
HEZİ,155
SÜNİYE,155
UMMUHANİ,155
ZEKAVET,155
İMRAL,155
ŞAHENDE,155
DUDUŞ,154
DURSUNİYE,154
FATIMİ,154
HORİHAN,154
KOÇERİ,154
PEMBEGÜL,154
SABRİ,154
SEYLAN,154
VEDHA,154
İNCİSER,154
İSMİGÜZEL,154
ŞERİN,154
ŞİMŞİR,154
EZİME,153
EŞEFATMA,153
HORI,153
MÜMTAZE,153
NABAHAT,153
NAİMA,153
RUVEYDE,153
TERCAN,153
VECİYE,153
ŞADİME,153
ADDUL,152
ANIL,152
DİNDAR,152
ESVET,152
EŞELİ,152
FATMA TÜRKAN,152
FÜGEN,152
KESKİ,152
SEÇİM,152
ŞAİBE,152
BESSE,151
GÖRKEM,151
HUMAYUN,151
IŞIN,151
KÖPÜK,151
MAHFUZA,151
MUKADER,151
MUMİN,151
MÜSELMA,151
NECİBA,151
NURDEN,151
RUHİNAZ,151
TOTOŞ,151
ADİ,150
AYDAGÜL,150
BEDİHE,150
DEVLETHAN,150
HATİCE HANIM,150
HUMRA,150
MARİ,150
SONİ,150
SÜNBÜLE,150
SÜNNÜ,150
ÇAĞLAR,150
İNZİLE,150
ŞEFRE,150
AŞUR,149
GÜLSEVİL,149
HİZRET,149
MÜHÜBET,149
NASİP,149
RANDİ,149
SÜMME,149
TURCAN,149
ŞENNAZ,149
BEDİR,148
MÜHTEBER,148
NİFSİCİHAN,148
TEFARİK,148
TEKMİL,148
VEDA,148
ZOZANİ,148
ÇİSEM,148
ÜMMUHAN,148
BENEVŞE,147
HAVVA DUDU,147
HUHİ,147
KUKUŞ,147
MENİCAN,147
PERUZAT,147
REHAN,147
SERİN,147
SEVİLE,147
SULTANİYE,147
ZİBET,147
ÇİLEK,147
AYBÜKE,146
AYÇİN,146
GEZİ,146
KEVKEP,146
MAHMUDİYE,146
MEHBUBE,146
MÜŞİRE,146
MİRCAN,146
MİREM,146
SEDAKAT,146
SİFİ,146
ÜMMAHANİ,146
EBEKIZ,145
FADİŞ,145
MELEKNAZ,145
SİDE,145
SİHEM,145
ÜMMÜSÜN,145
ŞAFİA,145
ANIŞ,144
BİRSAN,144
FATMA ALİYE,144
HİLALE,144
KANİMET,144
NAZENİ,144
NENEHANIM,144
SELAHAT,144
ZEBİDE,144
ZUHRA,144
ŞAMİ,144
DEMİRHAN,143
DURSUN HATUN,143
EMSEL,143
ESMANUR,143
HAVVALİ,143
